Jour,Product_ID,Stock,Consommation,Reapprovisionnement
2025-05-14,P026,133,21,0
2025-05-14,P027,309,13,21
2025-05-14,P028,313,16,0
2025-05-14,P029,332,5,0
2025-05-14,P030,57,5,94
2025-05-14,P031,282,38,43
2025-05-14,P032,224,11,0
2025-05-14,P033,27,22,77
2025-05-14,P034,385,3,0
2025-05-14,P035,450,15,99
2025-05-14,P036,395,47,0
2025-05-14,P037,42,30,0
2025-05-14,P038,93,36,0
2025-05-14,P039,38,13,0
2025-05-14,P040,95,35,0
2025-05-14,P041,312,19,0
2025-05-14,P042,227,18,0
2025-05-14,P043,313,23,0
2025-05-14,P044,449,12,96
2025-05-14,P045,116,35,15
2025-05-14,P046,128,15,9
2025-05-14,P047,211,47,33
2025-05-14,P048,137,11,0
2025-05-14,P049,37,9,0
2025-05-14,P050,395,44,68
2025-05-15,P001,313,22,0
2025-05-15,P002,100,28,0
2025-05-15,P003,411,19,70
2025-05-15,P004,41,27,0
2025-05-15,P005,410,0,0
2025-05-15,P006,256,38,0
2025-05-15,P007,291,47,8
2025-05-15,P008,493,15,0
2025-05-15,P009,47,17,0
2025-05-15,P010,70,15,25
2025-05-15,P011,418,26,0
2025-05-15,P012,78,34,4
2025-05-15,P013,279,18,0
2025-05-15,P014,129,21,0
2025-05-15,P015,421,0,0
2025-05-15,P016,113,39,0
2025-05-15,P017,321,16,44
2025-05-15,P018,62,43,28
2025-05-15,P019,329,44,0
2025-05-15,P020,123,49,23
2025-05-15,P021,88,7,0
2025-05-15,P022,38,9,0
2025-05-15,P023,47,46,0
2025-05-15,P024,459,11,0
2025-05-15,P025,92,46,0
2025-05-15,P026,488,15,0
2025-05-15,P027,110,4,0
2025-05-15,P028,352,28,86
2025-05-15,P029,221,50,25
2025-05-15,P030,139,23,0
2025-05-15,P031,491,30,0
2025-05-15,P032,489,37,86
2025-05-15,P033,131,31,0
2025-05-15,P034,252,38,0
2025-05-15,P035,62,32,0
2025-05-15,P036,410,24,0
2025-05-15,P037,43,2,51
2025-05-15,P038,138,23,50
2025-05-15,P039,31,11,74
2025-05-15,P040,165,11,0
2025-05-15,P041,449,17,0
2025-05-15,P042,267,19,0
2025-05-15,P043,215,47,0
2025-05-15,P044,149,33,0
2025-05-15,P045,178,35,0
2025-05-15,P046,464,29,0
2025-05-15,P047,324,0,22
2025-05-15,P048,308,33,46
2025-05-15,P049,291,41,0
2025-05-15,P050,204,28,27
2025-05-16,P001,311,18,13
2025-05-16,P002,397,27,0
2025-05-16,P003,156,22,0
2025-05-16,P004,462,35,0
2025-05-16,P005,146,28,0
2025-05-16,P006,158,49,0
2025-05-16,P007,92,37,0
2025-05-16,P008,442,35,0
2025-05-16,P009,485,10,0
2025-05-16,P010,263,32,0
2025-05-16,P011,181,3,41
2025-05-16,P012,372,13,82
2025-05-16,P013,69,35,0
2025-05-16,P014,312,17,0
2025-05-16,P015,139,6,0
2025-05-16,P016,385,50,37
2025-05-16,P017,267,35,0
2025-05-16,P018,184,12,0
2025-05-16,P019,256,50,48
2025-05-16,P020,432,36,0
2025-05-16,P021,185,42,0
2025-05-16,P022,349,6,0
2025-05-16,P023,413,30,0
2025-05-16,P024,296,8,0
2025-05-16,P025,74,45,93
2025-05-16,P026,283,17,0
2025-05-16,P027,253,13,0
2025-05-16,P028,116,21,31
2025-05-16,P029,306,21,0
2025-05-16,P030,407,48,0
2025-05-16,P031,147,43,94
2025-05-16,P032,488,24,68
2025-05-16,P033,59,15,0
2025-05-16,P034,462,34,0
2025-05-16,P035,265,16,0
2025-05-16,P036,220,37,0
2025-05-16,P037,436,28,0
2025-05-16,P038,257,20,0
2025-05-16,P039,303,49,22
2025-05-16,P040,98,40,0
2025-05-16,P041,498,41,13
2025-05-16,P042,242,13,0
2025-05-16,P043,120,35,0
2025-05-16,P044,276,30,33
2025-05-16,P045,415,25,0
2025-05-16,P046,462,29,59
2025-05-16,P047,412,12,74
2025-05-16,P048,439,48,0
2025-05-16,P049,121,29,0
2025-05-16,P050,49,24,0
2025-05-17,P001,485,49,0
2025-05-17,P002,169,17,0
2025-05-17,P003,373,36,0
2025-05-17,P004,450,28,0
2025-05-17,P005,56,30,0
2025-05-17,P006,242,35,0
2025-05-17,P007,160,21,0
2025-05-17,P008,214,23,0
2025-05-17,P009,389,42,0
2025-05-17,P010,331,27,0
2025-05-17,P011,480,3,67
2025-05-17,P012,135,10,0
2025-05-17,P013,120,14,0
2025-05-17,P014,173,4,0
2025-05-17,P015,285,7,0
2025-05-17,P016,131,12,0
2025-05-17,P017,445,29,0
2025-05-17,P018,48,4,0
2025-05-17,P019,311,21,0
2025-05-17,P020,392,49,0
2025-05-17,P021,306,10,0
2025-05-17,P022,155,32,0
2025-05-17,P023,34,18,0
2025-05-17,P024,425,40,0
2025-05-17,P025,312,44,0
2025-05-17,P026,234,9,0
2025-05-17,P027,353,2,0
2025-05-17,P028,159,7,52
2025-05-17,P029,252,46,0
2025-05-17,P030,430,22,0
2025-05-17,P031,314,17,54
2025-05-17,P032,244,24,0
2025-05-17,P033,388,36,99
2025-05-17,P034,268,13,0
2025-05-17,P035,366,30,0
2025-05-17,P036,412,35,0
2025-05-17,P037,493,31,0
2025-05-17,P038,181,37,1
2025-05-17,P039,150,2,0
2025-05-17,P040,218,47,0
2025-05-17,P041,470,39,66
2025-05-17,P042,397,22,0
2025-05-17,P043,27,21,49
2025-05-17,P044,97,37,0
2025-05-17,P045,138,42,74
2025-05-17,P046,252,6,61
2025-05-17,P047,296,40,0
2025-05-17,P048,130,19,97
2025-05-17,P049,426,24,86
2025-05-17,P050,90,19,0
2025-05-18,P001,263,21,0
2025-05-18,P002,53,0,0
2025-05-18,P003,378,29,99
2025-05-18,P004,306,6,0
2025-05-18,P005,62,50,43
2025-05-18,P006,281,17,78
2025-05-18,P007,392,13,0
2025-05-18,P008,83,29,0
2025-05-18,P009,375,24,0
2025-05-18,P010,194,42,0
2025-05-18,P011,245,38,0
2025-05-18,P012,435,21,0
2025-05-18,P013,494,4,0
2025-05-18,P014,26,16,68
2025-05-18,P015,192,22,28
2025-05-18,P016,331,33,0
2025-05-18,P017,487,2,0
2025-05-18,P018,384,12,0
2025-05-18,P019,318,3,0
2025-05-18,P020,295,22,0
2025-05-18,P021,95,9,81
2025-05-18,P022,436,40,91
2025-05-18,P023,345,3,0
2025-05-18,P024,389,17,47
2025-05-18,P025,241,12,83
2025-05-18,P026,446,34,90
2025-05-18,P027,21,16,98
2025-05-18,P028,136,25,0
2025-05-18,P029,252,16,0
2025-05-18,P030,244,31,0
2025-05-18,P031,169,42,88
2025-05-18,P032,295,33,43
2025-05-18,P033,95,22,0
2025-05-18,P034,84,15,67
2025-05-18,P035,62,20,17
2025-05-18,P036,490,45,0
2025-05-18,P037,431,15,0
2025-05-18,P038,36,12,0
2025-05-18,P039,424,22,0
2025-05-18,P040,294,24,0
2025-05-18,P041,165,28,0
2025-05-18,P042,423,11,0
2025-05-18,P043,288,25,45
2025-05-18,P044,451,44,0
2025-05-18,P045,138,12,0
2025-05-18,P046,189,0,0
2025-05-18,P047,257,6,0
2025-05-18,P048,467,12,0
2025-05-18,P049,390,13,0
2025-05-18,P050,224,27,92
2025-05-19,P001,80,30,0
2025-05-19,P002,473,40,0
2025-05-19,P003,494,7,0
2025-05-19,P004,411,16,51
2025-05-19,P005,141,22,0
2025-05-19,P006,279,49,60
2025-05-19,P007,437,43,0
2025-05-19,P008,335,16,0
2025-05-19,P009,435,29,0
2025-05-19,P010,348,48,0
2025-05-19,P011,199,20,0
2025-05-19,P012,175,32,0
2025-05-19,P013,42,42,0
2025-05-19,P014,400,10,35
2025-05-19,P015,427,32,0
2025-05-19,P016,487,47,0
2025-05-19,P017,393,9,0
2025-05-19,P018,95,25,0
2025-05-19,P019,311,40,41
2025-05-19,P020,181,30,0
2025-05-19,P021,438,18,20
2025-05-19,P022,412,15,0
2025-05-19,P023,445,31,29
2025-05-19,P024,311,43,78
2025-05-19,P025,369,39,100
2025-05-19,P026,483,30,0
2025-05-19,P027,280,49,0
2025-05-19,P028,36,3,1
2025-05-19,P029,487,21,0
2025-05-19,P030,194,24,0
2025-05-19,P031,61,49,0
2025-05-19,P032,161,35,0
2025-05-19,P033,70,23,39
2025-05-19,P034,257,8,50
2025-05-19,P035,127,26,0
2025-05-19,P036,307,27,56
2025-05-19,P037,122,36,0
2025-05-19,P038,297,2,31
2025-05-19,P039,290,16,0
2025-05-19,P040,50,42,0
2025-05-19,P041,394,10,0
2025-05-19,P042,136,48,0
2025-05-19,P043,483,26,87
2025-05-19,P044,280,2,0
2025-05-19,P045,223,18,97
2025-05-19,P046,89,20,91
2025-05-19,P047,31,16,0
2025-05-19,P048,81,18,0
2025-05-19,P049,328,30,0
2025-05-19,P050,383,14,0
2025-05-20,P001,372,32,0
2025-05-20,P002,31,24,0
2025-05-20,P003,306,4,0
2025-05-20,P004,179,30,10
2025-05-20,P005,449,14,0
2025-05-20,P006,86,28,0
2025-05-20,P007,320,48,0
2025-05-20,P008,300,32,57
2025-05-20,P009,431,28,0
2025-05-20,P010,93,12,70
2025-05-20,P011,26,9,4
2025-05-20,P012,340,49,0
2025-05-20,P013,366,27,0
2025-05-20,P014,398,7,0
2025-05-20,P015,472,40,0
2025-05-20,P016,124,30,90
2025-05-20,P017,140,45,0
2025-05-20,P018,344,43,0
2025-05-20,P019,187,50,0
2025-05-20,P020,68,45,0
2025-05-20,P021,305,38,0
2025-05-20,P022,490,2,0
2025-05-20,P023,324,4,0
2025-05-20,P024,451,48,80
2025-05-20,P025,369,9,0
2025-05-20,P026,216,44,36
2025-05-20,P027,457,3,0
2025-05-20,P028,148,39,98
2025-05-20,P029,88,19,0
2025-05-20,P030,72,50,0
2025-05-20,P031,384,22,0
2025-05-20,P032,167,30,0
2025-05-20,P033,243,43,12
2025-05-20,P034,55,47,0
2025-05-20,P035,93,30,36
2025-05-20,P036,352,3,0
2025-05-20,P037,402,26,0
2025-05-20,P038,122,6,7
2025-05-20,P039,136,23,0
2025-05-20,P040,410,5,0
2025-05-20,P041,380,8,2
2025-05-20,P042,56,2,0
2025-05-20,P043,461,23,0
2025-05-20,P044,58,19,98
2025-05-20,P045,268,40,0
2025-05-20,P046,58,32,0
2025-05-20,P047,194,17,0
2025-05-20,P048,330,37,0
2025-05-20,P049,26,18,0
2025-05-20,P050,308,19,0
2025-05-21,P001,462,30,0
2025-05-21,P002,425,16,0
2025-05-21,P003,471,25,0
2025-05-21,P004,25,23,0
2025-05-21,P005,445,45,100
2025-05-21,P006,455,31,0
2025-05-21,P007,100,9,47
2025-05-21,P008,32,31,40
2025-05-21,P009,114,42,0
2025-05-21,P010,86,41,0
2025-05-21,P011,187,8,0
2025-05-21,P012,364,20,0
2025-05-21,P013,398,22,0
2025-05-21,P014,153,26,35
2025-05-21,P015,37,28,0
2025-05-21,P016,174,25,0
2025-05-21,P017,76,50,0
2025-05-21,P018,39,10,0
2025-05-21,P019,117,48,36
2025-05-21,P020,312,30,0
2025-05-21,P021,405,44,0
2025-05-21,P022,301,12,0
2025-05-21,P023,388,14,0
2025-05-21,P024,265,47,0
2025-05-21,P025,377,14,17
2025-05-21,P026,344,50,0
2025-05-21,P027,347,50,0
2025-05-21,P028,134,14,0
2025-05-21,P029,58,10,0
2025-05-21,P030,426,45,0
2025-05-21,P031,218,27,0
2025-05-21,P032,250,50,93
2025-05-21,P033,151,22,31
2025-05-21,P034,495,16,0
2025-05-21,P035,425,18,0
2025-05-21,P036,310,31,31
2025-05-21,P037,235,25,0
2025-05-21,P038,84,20,43
2025-05-21,P039,324,30,0
2025-05-21,P040,440,6,0
2025-05-21,P041,454,44,40
2025-05-21,P042,350,44,0
2025-05-21,P043,90,31,0
2025-05-21,P044,424,28,95
2025-05-21,P045,418,2,0
2025-05-21,P046,215,34,57
2025-05-21,P047,448,7,44
2025-05-21,P048,325,10,0
2025-05-21,P049,249,46,0
2025-05-21,P050,46,17,77
2025-05-22,P001,231,28,0
2025-05-22,P002,200,2,65
2025-05-22,P003,48,35,0
2025-05-22,P004,448,29,0
2025-05-22,P005,451,10,0
2025-05-22,P006,457,4,40
2025-05-22,P007,167,6,0
2025-05-22,P008,280,48,1
2025-05-22,P009,466,6,0
2025-05-22,P010,496,16,0
2025-05-22,P011,373,17,0
2025-05-22,P012,193,6,0
2025-05-22,P013,331,22,72
2025-05-22,P014,329,5,91
2025-05-22,P015,314,9,0
2025-05-22,P016,305,27,0
2025-05-22,P017,27,14,0
2025-05-22,P018,466,32,0
2025-05-22,P019,253,49,0
2025-05-22,P020,227,0,0
2025-05-22,P021,259,2,0
2025-05-22,P022,483,46,33
2025-05-22,P023,355,44,69
2025-05-22,P024,395,43,0
2025-05-22,P025,252,41,0
2025-05-22,P026,421,32,0
2025-05-22,P027,388,12,1
2025-05-22,P028,485,1,52
2025-05-22,P029,496,0,5
2025-05-22,P030,379,4,0
2025-05-22,P031,274,37,0
2025-05-22,P032,268,15,0
2025-05-22,P033,316,17,23
2025-05-22,P034,234,32,0
2025-05-22,P035,87,15,0
2025-05-22,P036,198,12,52
2025-05-22,P037,489,16,0
2025-05-22,P038,38,11,0
2025-05-22,P039,262,20,0
2025-05-22,P040,398,38,0
2025-05-22,P041,376,47,0
2025-05-22,P042,97,31,0
2025-05-22,P043,148,29,82
2025-05-22,P044,84,5,0
2025-05-22,P045,114,11,0
2025-05-22,P046,241,30,0
2025-05-22,P047,344,5,80
2025-05-22,P048,36,36,0
2025-05-22,P049,155,0,0
2025-05-22,P050,199,46,0
2025-05-23,P001,329,7,6
2025-05-23,P002,414,24,0
2025-05-23,P003,362,2,96
2025-05-23,P004,121,50,0
2025-05-23,P005,63,2,0
2025-05-23,P006,218,43,23
2025-05-23,P007,389,13,0
2025-05-23,P008,431,0,40
2025-05-23,P009,36,28,0
2025-05-23,P010,86,0,17
2025-05-23,P011,245,31,0
2025-05-23,P012,486,44,0
2025-05-23,P013,372,29,0
2025-05-23,P014,198,15,0
2025-05-23,P015,117,35,0
2025-05-23,P016,243,49,0
2025-05-23,P017,250,20,0
2025-05-23,P018,207,10,44
2025-05-23,P019,449,25,0
2025-05-23,P020,187,26,0
2025-05-23,P021,79,0,0
2025-05-23,P022,72,6,0
2025-05-23,P023,362,14,65
2025-05-23,P024,130,9,0
2025-05-23,P025,461,48,5
2025-05-23,P026,319,8,54
2025-05-23,P027,186,40,0
2025-05-23,P028,89,39,26
2025-05-23,P029,202,17,0
2025-05-23,P030,51,29,0
2025-05-23,P031,195,35,3
2025-05-23,P032,24,18,0
2025-05-23,P033,308,46,82
2025-05-23,P034,305,43,0
2025-05-23,P035,120,36,0
2025-05-23,P036,136,27,0
2025-05-23,P037,378,9,70
2025-05-23,P038,399,32,0
2025-05-23,P039,336,31,0
2025-05-23,P040,458,38,0
2025-05-23,P041,362,45,0
2025-05-23,P042,271,3,0
2025-05-23,P043,349,36,0
2025-05-23,P044,280,49,54
2025-05-23,P045,430,1,0
2025-05-23,P046,484,10,33
2025-05-23,P047,476,5,0
2025-05-23,P048,127,0,0
2025-05-23,P049,266,21,0
2025-05-23,P050,435,36,0
2025-05-24,P001,492,12,0
2025-05-24,P002,442,10,29
2025-05-24,P003,388,28,0
2025-05-24,P004,85,41,0
2025-05-24,P005,477,13,0
2025-05-24,P006,309,18,24
2025-05-24,P007,70,17,5
2025-05-24,P008,490,17,24
2025-05-24,P009,374,22,0
2025-05-24,P010,90,30,62
2025-05-24,P011,360,43,0
2025-05-24,P012,58,38,0
2025-05-24,P013,54,32,22
2025-05-24,P014,73,49,0
2025-05-24,P015,102,38,0
2025-05-24,P016,369,10,0
2025-05-24,P017,408,45,0
2025-05-24,P018,296,22,27
2025-05-24,P019,130,35,94
2025-05-24,P020,263,17,26
2025-05-24,P021,379,20,45
2025-05-24,P022,121,13,82
2025-05-24,P023,213,39,0
2025-05-24,P024,245,17,65
2025-05-24,P025,344,37,0
2025-05-24,P026,117,44,91
2025-05-24,P027,187,16,0
2025-05-24,P028,279,3,0
2025-05-24,P029,319,6,0
2025-05-24,P030,240,38,0
2025-05-24,P031,487,19,73
2025-05-24,P032,47,29,5
2025-05-24,P033,424,32,0
2025-05-24,P034,328,46,50
2025-05-24,P035,232,26,70
2025-05-24,P036,132,2,0
2025-05-24,P037,164,30,0
2025-05-24,P038,309,46,0
2025-05-24,P039,304,7,0
2025-05-24,P040,399,32,41
2025-05-24,P041,49,38,0
2025-05-24,P042,78,28,0
2025-05-24,P043,307,16,0
2025-05-24,P044,334,0,90
2025-05-24,P045,246,42,0
2025-05-24,P046,90,19,0
2025-05-24,P047,251,7,0
2025-05-24,P048,277,6,47
2025-05-24,P049,431,8,0
2025-05-24,P050,129,21,0
2025-05-25,P001,340,21,0
2025-05-25,P002,347,22,0
2025-05-25,P003,414,13,0
2025-05-25,P004,456,2,0
2025-05-25,P005,270,48,0
2025-05-25,P006,349,47,0
2025-05-25,P007,199,37,0
2025-05-25,P008,109,29,0
2025-05-25,P009,362,32,0
2025-05-25,P010,148,19,0
2025-05-25,P011,191,13,7
2025-05-25,P012,81,41,0
2025-05-25,P013,348,27,0
2025-05-25,P014,221,28,37
2025-05-25,P015,180,42,0
2025-05-25,P016,408,26,0
2025-05-25,P017,207,15,0
2025-05-25,P018,109,48,0
2025-05-25,P019,217,33,20
2025-05-25,P020,425,44,0
2025-05-25,P021,293,46,0
2025-05-25,P022,266,49,20
2025-05-25,P023,481,5,71
2025-05-25,P024,234,28,63
2025-05-25,P025,398,2,83
2025-05-25,P026,306,14,0
2025-05-25,P027,487,43,0
2025-05-25,P028,284,37,56
2025-05-25,P029,43,16,0
2025-05-25,P030,323,46,0
2025-05-25,P031,483,34,0
2025-05-25,P032,264,21,18
2025-05-25,P033,497,34,0
2025-05-25,P034,26,19,35
2025-05-25,P035,326,3,0
2025-05-25,P036,227,41,0
2025-05-25,P037,329,8,97
2025-05-25,P038,417,27,0
2025-05-25,P039,151,14,0
2025-05-25,P040,349,44,0
2025-05-25,P041,146,43,0
2025-05-25,P042,345,17,0
2025-05-25,P043,259,29,54
2025-05-25,P044,169,40,0
2025-05-25,P045,352,47,0
2025-05-25,P046,231,10,0
2025-05-25,P047,221,38,0
2025-05-25,P048,51,17,0
2025-05-25,P049,422,0,0
2025-05-25,P050,437,19,0
2025-05-26,P001,43,19,0
2025-05-26,P002,307,38,19
2025-05-26,P003,461,41,0
2025-05-26,P004,242,50,0
2025-05-26,P005,210,50,0
2025-05-26,P006,220,35,0
2025-05-26,P007,89,20,0
2025-05-26,P008,293,24,0
2025-05-26,P009,100,46,0
2025-05-26,P010,397,44,9
2025-05-26,P011,351,15,0
2025-05-26,P012,148,1,0
2025-05-26,P013,400,49,16
2025-05-26,P014,206,27,0
2025-05-26,P015,69,35,56
2025-05-26,P016,315,32,0
2025-05-26,P017,144,8,75
2025-05-26,P018,52,18,0
2025-05-26,P019,443,35,0
2025-05-26,P020,175,38,57
2025-05-26,P021,344,4,22
2025-05-26,P022,385,17,53
2025-05-26,P023,433,3,0
2025-05-26,P024,252,9,0
2025-05-26,P025,78,11,0
2025-05-26,P026,292,10,0
2025-05-26,P027,204,1,3
2025-05-26,P028,77,13,0
2025-05-26,P029,235,21,0
2025-05-26,P030,221,38,0
2025-05-26,P031,367,15,0
2025-05-26,P032,321,12,85
2025-05-26,P033,88,32,0
2025-05-26,P034,96,17,13
2025-05-26,P035,158,42,56
2025-05-26,P036,79,25,0
2025-05-26,P037,83,36,56
2025-05-26,P038,291,12,78
2025-05-26,P039,210,13,0
2025-05-26,P040,82,24,0
2025-05-26,P041,424,9,0
2025-05-26,P042,335,8,0
2025-05-26,P043,93,1,42
2025-05-26,P044,294,28,86
2025-05-26,P045,187,19,0
2025-05-26,P046,308,36,0
2025-05-26,P047,345,8,0
2025-05-26,P048,90,28,0
2025-05-26,P049,301,6,0
2025-05-26,P050,479,12,74
2025-05-27,P001,290,7,92
2025-05-27,P002,366,6,0
2025-05-27,P003,465,13,0
2025-05-27,P004,46,38,93
2025-05-27,P005,298,19,0
2025-05-27,P006,61,28,0
2025-05-27,P007,244,6,0
2025-05-27,P008,496,11,0
2025-05-27,P009,61,13,0
2025-05-27,P010,355,30,92
2025-05-27,P011,377,26,0
2025-05-27,P012,130,0,0
2025-05-27,P013,351,42,14
2025-05-27,P014,332,3,0
2025-05-27,P015,356,33,0
2025-05-27,P016,129,21,0
2025-05-27,P017,234,22,0
2025-05-27,P018,441,5,38
2025-05-27,P019,498,18,0
2025-05-27,P020,200,22,52
2025-05-27,P021,233,13,0
2025-05-27,P022,157,12,3
2025-05-27,P023,196,12,41
2025-05-27,P024,210,25,51
2025-05-27,P025,32,12,0
2025-05-27,P026,91,1,8
2025-05-27,P027,244,41,0
2025-05-27,P028,408,7,0
2025-05-27,P029,63,22,6
2025-05-27,P030,228,6,0
2025-05-27,P031,441,38,0
2025-05-27,P032,367,46,0
2025-05-27,P033,447,3,0
2025-05-27,P034,65,24,98
2025-05-27,P035,90,48,1
2025-05-27,P036,98,3,0
2025-05-27,P037,353,6,0
2025-05-27,P038,129,15,29
2025-05-27,P039,389,36,99
2025-05-27,P040,34,22,0
2025-05-27,P041,293,16,0
2025-05-27,P042,135,36,0
2025-05-27,P043,419,12,0
2025-05-27,P044,323,47,0
2025-05-27,P045,144,9,23
2025-05-27,P046,349,26,0
2025-05-27,P047,388,10,0
2025-05-27,P048,495,45,22
2025-05-27,P049,122,24,0
2025-05-27,P050,477,18,0
2025-05-28,P001,147,36,0
2025-05-28,P002,417,41,25
2025-05-28,P003,115,22,88
2025-05-28,P004,399,28,0
2025-05-28,P005,178,3,55
2025-05-28,P006,100,43,0
2025-05-28,P007,257,10,0
2025-05-28,P008,32,9,0
2025-05-28,P009,295,2,0
2025-05-28,P010,419,40,0
2025-05-28,P011,377,43,29
2025-05-28,P012,378,26,19
2025-05-28,P013,175,38,0
2025-05-28,P014,420,47,0
2025-05-28,P015,202,47,86
2025-05-28,P016,280,44,0
2025-05-28,P017,80,8,0
2025-05-28,P018,486,15,0
2025-05-28,P019,282,37,0
2025-05-28,P020,396,10,0
2025-05-28,P021,55,0,0
2025-05-28,P022,258,29,11
2025-05-28,P023,420,0,0
2025-05-28,P024,252,32,0
2025-05-28,P025,35,26,0
2025-05-28,P026,116,27,59
2025-05-28,P027,77,23,0
2025-05-28,P028,239,20,0
2025-05-28,P029,260,29,0
2025-05-28,P030,291,10,69
2025-05-28,P031,292,32,0
2025-05-28,P032,377,10,0
2025-05-28,P033,32,11,0
2025-05-28,P034,81,2,12
2025-05-28,P035,116,17,0
2025-05-28,P036,144,42,0
2025-05-28,P037,346,44,0
2025-05-28,P038,385,1,0
2025-05-28,P039,434,15,0
2025-05-28,P040,296,7,0
2025-05-28,P041,394,28,0
2025-05-28,P042,145,36,0
2025-05-28,P043,374,23,0
2025-05-28,P044,162,20,0
2025-05-28,P045,227,35,0
2025-05-28,P046,246,8,5
2025-05-28,P047,218,18,0
2025-05-28,P048,263,30,0
2025-05-28,P049,84,26,0
2025-05-28,P050,402,43,0
2025-05-29,P001,449,0,78
2025-05-29,P002,88,41,79
2025-05-29,P003,369,22,28
2025-05-29,P004,64,40,0
2025-05-29,P005,44,43,0
2025-05-29,P006,307,16,9
2025-05-29,P007,311,10,0
2025-05-29,P008,141,41,0
2025-05-29,P009,94,45,86
2025-05-29,P010,218,7,84
2025-05-29,P011,160,40,0
2025-05-29,P012,391,35,0
2025-05-29,P013,365,14,0
2025-05-29,P014,425,26,37
2025-05-29,P015,69,15,0
2025-05-29,P016,238,34,0
2025-05-29,P017,335,20,0
2025-05-29,P018,459,49,36
2025-05-29,P019,125,39,0
2025-05-29,P020,360,12,0
2025-05-29,P021,138,2,0
2025-05-29,P022,383,5,0
2025-05-29,P023,355,41,0
2025-05-29,P024,57,18,0
2025-05-29,P025,397,36,0
2025-05-29,P026,356,25,8
2025-05-29,P027,411,10,0
2025-05-29,P028,172,26,66
2025-05-29,P029,318,40,0
2025-05-29,P030,257,45,0
2025-05-29,P031,175,40,0
2025-05-29,P032,107,25,0
2025-05-29,P033,176,19,0
2025-05-29,P034,218,1,0
2025-05-29,P035,137,6,0
2025-05-29,P036,345,20,45
2025-05-29,P037,372,26,0
2025-05-29,P038,183,34,0
2025-05-29,P039,76,29,0
2025-05-29,P040,113,15,82
2025-05-29,P041,144,43,0
2025-05-29,P042,83,20,66
2025-05-29,P043,303,46,0
2025-05-29,P044,343,14,59
2025-05-29,P045,62,28,0
2025-05-29,P046,436,25,0
2025-05-29,P047,129,47,0
2025-05-29,P048,41,36,10
2025-05-29,P049,159,36,7
2025-05-29,P050,420,17,0
2025-05-30,P001,359,28,0
2025-05-30,P002,128,15,0
2025-05-30,P003,265,17,0
2025-05-30,P004,325,36,0
2025-05-30,P005,495,47,100
2025-05-30,P006,279,36,0
2025-05-30,P007,298,1,0
2025-05-30,P008,136,24,0
2025-05-30,P009,230,22,7
2025-05-30,P010,95,1,4
2025-05-30,P011,441,11,0
2025-05-30,P012,196,48,69
2025-05-30,P013,57,7,0
2025-05-30,P014,209,20,0
2025-05-30,P015,291,24,0
2025-05-30,P016,224,47,0
2025-05-30,P017,376,12,0
2025-05-30,P018,470,23,0
2025-05-30,P019,473,13,0
2025-05-30,P020,307,30,0
2025-05-30,P021,236,16,0
2025-05-30,P022,247,38,0
2025-05-30,P023,141,10,82
2025-05-30,P024,80,16,0
2025-05-30,P025,320,3,0
2025-05-30,P026,469,10,0
2025-05-30,P027,187,19,0
2025-05-30,P028,489,48,0
2025-05-30,P029,226,17,0
2025-05-30,P030,129,39,83
2025-05-30,P031,32,10,0
2025-05-30,P032,83,43,0
2025-05-30,P033,478,14,46
2025-05-30,P034,103,47,0
2025-05-30,P035,437,42,93
2025-05-30,P036,324,1,0
2025-05-30,P037,43,16,0
2025-05-30,P038,318,8,0
2025-05-30,P039,280,4,0
2025-05-30,P040,400,6,0
2025-05-30,P041,427,13,0
2025-05-30,P042,264,30,0
2025-05-30,P043,228,36,0
2025-05-30,P044,239,44,0
2025-05-30,P045,347,38,17
2025-05-30,P046,358,33,0
2025-05-30,P047,211,26,99
2025-05-30,P048,311,41,61
2025-05-30,P049,22,13,0
2025-05-30,P050,205,31,69
2025-05-31,P001,489,20,0
2025-05-31,P002,413,37,2
2025-05-31,P003,164,3,14
2025-05-31,P004,100,32,0
2025-05-31,P005,208,5,0
2025-05-31,P006,113,43,0
2025-05-31,P007,190,26,0
2025-05-31,P008,412,46,0
2025-05-31,P009,406,0,0
2025-05-31,P010,379,9,79
2025-05-31,P011,421,35,0
2025-05-31,P012,350,24,0
2025-05-31,P013,249,5,0
2025-05-31,P014,453,49,75
2025-05-31,P015,132,11,0
2025-05-31,P016,393,11,31
2025-05-31,P017,361,41,0
2025-05-31,P018,153,4,0
2025-05-31,P019,166,41,91
2025-05-31,P020,366,38,0
2025-05-31,P021,123,37,28
2025-05-31,P022,313,26,92
2025-05-31,P023,377,12,1
2025-05-31,P024,277,44,66
2025-05-31,P025,299,24,0
2025-05-31,P026,21,21,0
2025-05-31,P027,48,36,70
2025-05-31,P028,384,15,0
2025-05-31,P029,308,44,0
2025-05-31,P030,33,23,0
2025-05-31,P031,159,9,51
2025-05-31,P032,456,36,0
2025-05-31,P033,124,28,0
2025-05-31,P034,470,8,0
2025-05-31,P035,391,16,32
2025-05-31,P036,496,20,84
2025-05-31,P037,108,32,0
2025-05-31,P038,250,24,0
2025-05-31,P039,267,21,0
2025-05-31,P040,424,11,0
2025-05-31,P041,149,24,0
2025-05-31,P042,130,41,0
2025-05-31,P043,219,1,0
2025-05-31,P044,88,22,0
2025-05-31,P045,220,18,25
2025-05-31,P046,69,27,0
2025-05-31,P047,459,27,0
2025-05-31,P048,354,27,0
